"","NT_code","species_name","drug","conc","control","AUC","abs_change_AUC","Species","cc_K","AUC_cc_K","concentration","Prop_left_24h_background","effective_concentration"
"386","NT5004","Bacteroides thetaiotaomicron","Niclosamide",160,FALSE,0.0308927268304549,0.969107273169545,"B._thetaiotaomicron",0.0505602394708128,0.0015619436664542,160,0.886172229114863,141.787556658378
"387","NT5004","Bacteroides thetaiotaomicron","Nifurtimox",2.5,FALSE,0.794420872720527,0.205579127279473,"B._thetaiotaomicron",0.0505602394708128,0.040166109565362,2.5,1,2.5
"388","NT5004","Bacteroides thetaiotaomicron","Nifurtimox",20,FALSE,0.00438347077385541,0.995616529226145,"B._thetaiotaomicron",0.0505602394708128,0.000221629332039439,20,1,20
"389","NT5004","Bacteroides thetaiotaomicron","Nifurtimox",35,FALSE,0.00483972621006987,0.99516027378993,"B._thetaiotaomicron",0.0505602394708128,0.000244697716154302,35,1,35
"390","NT5004","Bacteroides thetaiotaomicron","Olanzapine",5,FALSE,0.982270823196299,0.0177291768037012,"B._thetaiotaomicron",0.0505602394708128,0.0496638480459973,5,0.860648046345315,4.30324023172657
"391","NT5004","Bacteroides thetaiotaomicron","Olanzapine",20,FALSE,1.0048705949766,0.00487059497660192,"B._thetaiotaomicron",0.0505602394708128,0.0508064979191952,20,0.860648046345315,17.2129609269063
"392","NT5004","Bacteroides thetaiotaomicron","Olanzapine",80,FALSE,1.0125051368236,0.0125051368235951,"B._thetaiotaomicron",0.0505602394708128,0.0511925021832291,80,0.860648046345315,68.8518437076252
"393","NT5004","Bacteroides thetaiotaomicron","Omeprazole",5,FALSE,0.968556019130966,0.0314439808690344,"B._thetaiotaomicron",0.0505602394708128,0.0489704242681588,5,0.608235354768738,3.04117677384369
"394","NT5004","Bacteroides thetaiotaomicron","Omeprazole",20,FALSE,0.988682413883834,0.0113175861161664,"B._thetaiotaomicron",0.0505602394708128,0.0499880196065479,20,0.608235354768738,12.1647070953748
"395","NT5004","Bacteroides thetaiotaomicron","Omeprazole",80,FALSE,0.865015465112776,0.134984534887224,"B._thetaiotaomicron",0.0505602394708128,0.0437353890620585,80,0.608235354768738,48.658828381499
"396","NT5004","Bacteroides thetaiotaomicron","Oxolinic acid",0.5,FALSE,1.07782312811716,0.0778231281171584,"B._thetaiotaomicron",0.0505602394708128,0.0544949954647841,0.5,1,0.5
"397","NT5004","Bacteroides thetaiotaomicron","Oxolinic acid",2.5,FALSE,1.06343503313955,0.0634350331395519,"B._thetaiotaomicron",0.0505602394708128,0.0537675299371875,2.5,1,2.5
"398","NT5004","Bacteroides thetaiotaomicron","Oxolinic acid",20,FALSE,1.00318217501324,0.00318217501323592,"B._thetaiotaomicron",0.0505602394708128,0.0507211310015201,20,1,20
"399","NT5004","Bacteroides thetaiotaomicron","Sertindole",5,FALSE,0.992552943914359,0.007447056085641,"B._thetaiotaomicron",0.0505602394708128,0.0501837145317703,5,0.917385055700039,4.5869252785002
"400","NT5004","Bacteroides thetaiotaomicron","Sertindole",20,FALSE,0.823110206159328,0.176889793840672,"B._thetaiotaomicron",0.0505602394708128,0.0416166491342858,20,0.917385055700039,18.3477011140008
"401","NT5004","Bacteroides thetaiotaomicron","Sertindole",80,FALSE,0.0262153219648766,0.973784678035123,"B._thetaiotaomicron",0.0505602394708128,0.00132545295634862,80,0.917385055700039,73.3908044560031
"402","NT5004","Bacteroides thetaiotaomicron","Simvastatin",5,FALSE,0.983763527970018,0.0162364720299824,"B._thetaiotaomicron",0.0505602394708128,0.0497393195568158,5,0.738623892612786,3.69311946306393
"403","NT5004","Bacteroides thetaiotaomicron","Simvastatin",20,FALSE,0.885439904755043,0.114560095244957,"B._thetaiotaomicron",0.0505602394708128,0.0447680536214287,20,0.738623892612786,14.7724778522557
"404","NT5004","Bacteroides thetaiotaomicron","Simvastatin",80,FALSE,0.0115202753762848,0.988479724623715,"B._thetaiotaomicron",0.0505602394708128,0.000582467881794669,80,0.738623892612786,59.0899114090229
"405","NT5004","Bacteroides thetaiotaomicron","Tamoxifen",20,FALSE,0.0326651063396764,0.967334893660324,"B._thetaiotaomicron",0.0505602394708128,0.00165155559887361,20,0.774816049754363,15.4963209950873
"406","NT5004","Bacteroides thetaiotaomicron","Tamoxifen",80,FALSE,0.00277953253316485,0.997220467466835,"B._thetaiotaomicron",0.0505602394708128,0.00014053383049373,80,0.774816049754363,61.9852839803491
"407","NT5004","Bacteroides thetaiotaomicron","Tamoxifen",320,FALSE,0.0238586692569208,0.976141330743079,"B._thetaiotaomicron",0.0505602394708128,0.00120630003108484,320,0.774816049754363,247.941135921396
"408","NT5006","Erysipelatoclostridium ramosum","Acarbose",5,FALSE,0.983832534008989,0.0161674659910114,"C._ramosum",0.00946432008108949,0.00931130600805043,5,1,5
"409","NT5006","Erysipelatoclostridium ramosum","Acarbose",20,FALSE,0.986180535343437,0.0138194646565628,"C._ramosum",0.00946432008108949,0.00933352824423048,20,1,20
"410","NT5006","Erysipelatoclostridium ramosum","Acarbose",80,FALSE,1.0377358490566,0.0377358490566035,"C._ramosum",0.00946432008108949,0.00982146423509287,80,1,80
"411","NT5006","Erysipelatoclostridium ramosum","Amlodipine",20,FALSE,0.968489341983318,0.031510658016682,"C._ramosum",0.00946432008108949,0.00916609312765387,20,0.917513168253277,18.3502633650655
"412","NT5006","Erysipelatoclostridium ramosum","Amlodipine",80,FALSE,0.906468159059177,0.0935318409408232,"C._ramosum",0.00946432008108949,0.00857910480065199,80,0.917513168253277,73.4010534602621
"413","NT5006","Erysipelatoclostridium ramosum","Amlodipine",160,FALSE,0.791622160949235,0.208377839050765,"C._ramosum",0.00946432008108949,0.0074921655145073,160,0.917513168253277,146.802106920524
"414","NT5006","Erysipelatoclostridium ramosum","Aprepitant",5,FALSE,0.963855421686747,0.036144578313253,"C._ramosum",0.00946432008108949,0.00912223622273686,5,0.975426632985377,4.87713316492688
"415","NT5006","Erysipelatoclostridium ramosum","Aprepitant",20,FALSE,0.777054942307392,0.222945057692608,"C._ramosum",0.00946432008108949,0.00735429669458968,20,0.975426632985377,19.5085326597075
"416","NT5006","Erysipelatoclostridium ramosum","Aprepitant",30,FALSE,0.523208432987864,0.476791567012136,"C._ramosum",0.00946432008108949,0.00495181207892241,30,0.975426632985377,29.2627989895613
"417","NT5006","Erysipelatoclostridium ramosum","Aripiprazole",5,FALSE,0.945141836426821,0.0548581635731792,"C._ramosum",0.00946432008108949,0.00894512486197216,5,0.792637491646872,3.96318745823436
"418","NT5006","Erysipelatoclostridium ramosum","Aripiprazole",20,FALSE,0.99085624657971,0.00914375342028961,"C._ramosum",0.00946432008108949,0.00937778067197731,20,0.792637491646872,15.8527498329374
"419","NT5006","Erysipelatoclostridium ramosum","Aripiprazole",80,FALSE,0.827442827442828,0.172557172557172,"C._ramosum",0.00946432008108949,0.00783118376772062,80,0.792637491646872,63.4109993317497
"420","NT5006","Erysipelatoclostridium ramosum","Azithromycin",2.5,FALSE,0.0164542658238371,0.983545734176163,"C._ramosum",0.00946432008108949,0.000155728438456126,2.5,0.997302067944504,2.49325516986126
"421","NT5006","Erysipelatoclostridium ramosum","Azithromycin",20,FALSE,0.0133126423403812,0.986687357659619,"C._ramosum",0.00946432008108949,0.000125995108234432,20,0.997302067944504,19.9460413588901
"422","NT5006","Erysipelatoclostridium ramosum","Azithromycin",50,FALSE,0.0215568862275449,0.978443113772455,"C._ramosum",0.00946432008108949,0.000204021271209115,50,0.997302067944504,49.8651033972252
"423","NT5006","Erysipelatoclostridium ramosum","beta-estradiol 17-valerate",5,FALSE,0.84972271416937,0.15027728583063,"C._ramosum",0.00946432008108949,0.00804204774707104,5,1,5
"424","NT5006","Erysipelatoclostridium ramosum","beta-estradiol 17-valerate",20,FALSE,0.530041152263374,0.469958847736626,"C._ramosum",0.00946432008108949,0.00501647912117007,20,1,20
"425","NT5006","Erysipelatoclostridium ramosum","beta-estradiol 17-valerate",80,FALSE,0.0227036260579238,0.977296373942076,"C._ramosum",0.00946432008108949,0.000214874384013555,80,1,80
"426","NT5006","Erysipelatoclostridium ramosum","Chlorpromazine",5,FALSE,0.989805375347544,0.0101946246524558,"C._ramosum",0.00946432008108949,0.00936783489027209,5,0.93808784290751,4.69043921453755
"427","NT5006","Erysipelatoclostridium ramosum","Chlorpromazine",20,FALSE,0.424124513618677,0.575875486381323,"C._ramosum",0.00946432008108949,0.00401405015112356,20,0.93808784290751,18.7617568581502
"428","NT5006","Erysipelatoclostridium ramosum","Chlorpromazine",80,FALSE,0.0143589743589744,0.985641025641026,"C._ramosum",0.00946432008108949,0.00013589792936949,80,0.93808784290751,75.0470274326008
"429","NT5006","Erysipelatoclostridium ramosum","Ciprofloxacin",20,FALSE,0.368835399511356,0.631164600488644,"C._ramosum",0.00946432008108949,0.003490776278212,20,0.957532271880326,19.1506454376065
"430","NT5006","Erysipelatoclostridium ramosum","Ciprofloxacin",80,FALSE,0.095417367939292,0.904582632060708,"C._ramosum",0.00946432008108949,0.000903060511472546,80,0.957532271880326,76.6025817504261
"431","NT5006","Erysipelatoclostridium ramosum","Ciprofloxacin",320,FALSE,0.0123076923076923,0.987692307692308,"C._ramosum",0.00946432008108949,0.000116483939459563,320,0.957532271880326,306.410327001704
"432","NT5006","Erysipelatoclostridium ramosum","Clomiphene",5,FALSE,0.96923959574562,0.0307604042543804,"C._ramosum",0.00946432008108949,0.00917319376940233,5,0.719136135635494,3.59568067817747
"433","NT5006","Erysipelatoclostridium ramosum","Clomiphene",20,FALSE,0.963894712322385,0.036105287677615,"C._ramosum",0.00946432008108949,0.00912260808188873,20,0.719136135635494,14.3827227127099
"434","NT5006","Erysipelatoclostridium ramosum","Clomiphene",80,FALSE,0.0235294117647056,0.976470588235294,"C._ramosum",0.00946432008108949,0.000222689884260926,80,0.719136135635494,57.5308908508395
"435","NT5006","Erysipelatoclostridium ramosum","Diacerein",20,FALSE,0.895528959692591,0.104471040307409,"C._ramosum",0.00946432008108949,0.00847557271641577,20,1,20
"436","NT5006","Erysipelatoclostridium ramosum","Diacerein",80,FALSE,0.806128876684285,0.193871123315715,"C._ramosum",0.00946432008108949,0.00762946171554919,80,1,80
"437","NT5006","Erysipelatoclostridium ramosum","Diacerein",320,FALSE,0.0466476330815989,0.953352366918401,"C._ramosum",0.00946432008108949,0.000441488130509471,320,1,320
"438","NT5006","Erysipelatoclostridium ramosum","Dienestrol",5,FALSE,0.947556764021065,0.0524432359789352,"C._ramosum",0.00946432008108949,0.00896798050969674,5,0.957187441511403,4.78593720755702
"439","NT5006","Erysipelatoclostridium ramosum","Dienestrol",20,FALSE,0.82716049382716,0.17283950617284,"C._ramosum",0.00946432008108949,0.0078285116720123,20,0.957187441511403,19.1437488302281
"440","NT5006","Erysipelatoclostridium ramosum","Dienestrol",80,FALSE,0.0230452674897119,0.976954732510288,"C._ramosum",0.00946432008108949,0.00021810778787696,80,0.957187441511403,76.5749953209123
"441","NT5006","Erysipelatoclostridium ramosum","DMSO",0,TRUE,1,0,"C._ramosum",0.00946432008108949,0.00946432008108949,0,1,0
"442","NT5006","Erysipelatoclostridium ramosum","Doxycycline",0.5,FALSE,0.017420174562362,0.982579825437638,"C._ramosum",0.00946432008108949,0.000164870107926647,0.5,0.726673816397645,0.363336908198822
"443","NT5006","Erysipelatoclostridium ramosum","Doxycycline",2.5,FALSE,0.0111214087117702,0.98887859128823,"C._ramosum",0.00946432008108949,0.00010525657180081,2.5,0.726673816397645,1.81668454099411
"444","NT5006","Erysipelatoclostridium ramosum","Doxycycline",20,FALSE,0.0188235294117647,0.981176470588235,"C._ramosum",0.00946432008108949,0.000178151907408743,20,0.726673816397645,14.5334763279529
"445","NT5006","Erysipelatoclostridium ramosum","Ebselen",1.25,FALSE,0.931094363362936,0.0689056366370636,"C._ramosum",0.00946432008108949,0.00881217508056508,1.25,0.80235130995809,1.00293913744761
"446","NT5006","Erysipelatoclostridium ramosum","Ebselen",5,FALSE,0.432201589388477,0.567798410611523,"C._ramosum",0.00946432008108949,0.00409049418152815,5,0.80235130995809,4.01175654979045
"447","NT5006","Erysipelatoclostridium ramosum","Ebselen",20,FALSE,0.231781323862111,0.76821867613789,"C._ramosum",0.00946432008108949,0.00219365263784968,20,0.80235130995809,16.0470261991618
"448","NT5006","Erysipelatoclostridium ramosum","Entacapone",5,FALSE,1.01224489795918,0.0122448979591838,"C._ramosum",0.00946432008108949,0.00958020971473549,5,0.824560595040105,4.12280297520053
"449","NT5006","Erysipelatoclostridium ramosum","Entacapone",20,FALSE,1.11065573770492,0.110655737704918,"C._ramosum",0.00946432008108949,0.0105116014015379,20,0.824560595040105,16.4912119008021
"450","NT5006","Erysipelatoclostridium ramosum","Entacapone",80,FALSE,0.0922131147540982,0.907786885245902,"C._ramosum",0.00946432008108949,0.000872734433707021,80,0.824560595040105,65.9648476032084
"451","NT5006","Erysipelatoclostridium ramosum","Felodipine",5,FALSE,0.967562557924004,0.0324374420759962,"C._ramosum",0.00946432008108949,0.00915732174667046,5,0.868988702769437,4.34494351384719
"452","NT5006","Erysipelatoclostridium ramosum","Felodipine",20,FALSE,0.794484733306166,0.205515266693834,"C._ramosum",0.00946432008108949,0.00751925781554858,20,0.868988702769437,17.3797740553887
"453","NT5006","Erysipelatoclostridium ramosum","Felodipine",80,FALSE,0.254227812718379,0.745772187281621,"C._ramosum",0.00946432008108949,0.00240609339308201,80,0.868988702769437,69.519096221555
"454","NT5006","Erysipelatoclostridium ramosum","Ketoconazole",5,FALSE,1.0429954625955,0.0429954625954989,"C._ramosum",0.00946432008108949,0.0098712429011278,5,0.741483953870202,3.70741976935101
"455","NT5006","Erysipelatoclostridium ramosum","Ketoconazole",20,FALSE,0.951392304443947,0.0486076955560526,"C._ramosum",0.00946432008108949,0.00900428129194286,20,0.741483953870202,14.829679077404
"456","NT5006","Erysipelatoclostridium ramosum","Ketoconazole",80,FALSE,0.806304837332091,0.193695162667909,"C._ramosum",0.00946432008108949,0.0076311270634417,80,0.741483953870202,59.3187163096162
"457","NT5006","Erysipelatoclostridium ramosum","Lansoprazole",5,FALSE,0.985729208362934,0.014270791637066,"C._ramosum",0.00946432008108949,0.00932925674122576,5,0.487569284447822,2.43784642223911
"458","NT5006","Erysipelatoclostridium ramosum","Lansoprazole",20,FALSE,0.980231384424256,0.0197686155757436,"C._ramosum",0.00946432008108949,0.00927722357572064,20,0.487569284447822,9.75138568895644
"459","NT5006","Erysipelatoclostridium ramosum","Lansoprazole",80,FALSE,0.940325078040258,0.059674921959742,"C._ramosum",0.00946432008108949,0.00889953751884846,80,0.487569284447822,39.0055427558258
"460","NT5006","Erysipelatoclostridium ramosum","Loratadine",5,FALSE,1.04650731888086,0.0465073188808596,"C._ramosum",0.00946432008108949,0.00990448023309124,5,0.64832179089944,3.2416089544972
"461","NT5006","Erysipelatoclostridium ramosum","Loratadine",20,FALSE,0.96579476861167,0.03420523138833,"C._ramosum",0.00946432008108949,0.00914059082278261,20,0.64832179089944,12.9664358179888
"462","NT5006","Erysipelatoclostridium ramosum","Loratadine",80,FALSE,0.84786745162332,0.15213254837668,"C._ramosum",0.00946432008108949,0.00802448894850076,80,0.64832179089944,51.8657432719552
"463","NT5006","Erysipelatoclostridium ramosum","Loxapine",5,FALSE,1.04798962386511,0.0479896238651101,"C._ramosum",0.00946432008108949,0.00991850924191999,5,0.89935428220796,4.4967714110398
"464","NT5006","Erysipelatoclostridium ramosum","Loxapine",20,FALSE,0.983317886932345,0.0166821130676552,"C._ramosum",0.00946432008108949,0.00930643522338828,20,0.89935428220796,17.9870856441592
"465","NT5006","Erysipelatoclostridium ramosum","Loxapine",80,FALSE,0.921120964469947,0.0788790355300528,"C._ramosum",0.00946432008108949,0.00871778364114544,80,0.89935428220796,71.9483425766368
"466","NT5006","Erysipelatoclostridium ramosum","Mecillinam",0.5,FALSE,1.00885935769657,0.00885935769656676,"C._ramosum",0.00946432008108949,0.00954816787804266,0.5,0.837531785953495,0.418765892976748
"467","NT5006","Erysipelatoclostridium ramosum","Mecillinam",2.5,FALSE,1.01141596798644,0.0114159679864361,"C._ramosum",0.00946432008108949,0.0095723644561486,2.5,0.837531785953495,2.09382946488374
"468","NT5006","Erysipelatoclostridium ramosum","Mecillinam",20,FALSE,1.03025349862979,0.030253498629794,"C._ramosum",0.00946432008108949,0.00975064887569466,20,0.837531785953495,16.7506357190699
"469","NT5006","Erysipelatoclostridium ramosum","Mefloquine",5,FALSE,1.04429678848283,0.0442967884828349,"C._ramosum",0.00946432008108949,0.00988355906585536,5,0.970596467631136,4.85298233815568
"470","NT5006","Erysipelatoclostridium ramosum","Mefloquine",20,FALSE,0.897333722799008,0.102666277200992,"C._ramosum",0.00946432008108949,0.00849265357212544,20,0.970596467631136,19.4119293526227
"471","NT5006","Erysipelatoclostridium ramosum","Mefloquine",60,FALSE,0.808998849061447,0.191001150938553,"C._ramosum",0.00946432008108949,0.00765662405275054,60,0.970596467631136,58.2357880578681
"472","NT5006","Erysipelatoclostridium ramosum","Methotrexate",5,FALSE,0.34618209443581,0.65381790556419,"C._ramosum",0.00946432008108949,0.00327637814808245,5,0.738023507083176,3.69011753541588
"473","NT5006","Erysipelatoclostridium ramosum","Methotrexate",20,FALSE,0.198369438621011,0.801630561378989,"C._ramosum",0.00946432008108949,0.00187743186141528,20,0.738023507083176,14.7604701416635
"474","NT5006","Erysipelatoclostridium ramosum","Methotrexate",80,FALSE,0.123425731811476,0.876574268188524,"C._ramosum",0.00946432008108949,0.00116814063210652,80,0.738023507083176,59.0418805666541
"475","NT5006","Erysipelatoclostridium ramosum","MGAM",0,TRUE,1,0,"C._ramosum",0.00946432008108949,0.00946432008108949,0,1,0
"476","NT5006","Erysipelatoclostridium ramosum","Niclosamide",0,TRUE,1,0,"C._ramosum",0.00946432008108949,0.00946432008108949,0,0.886172229114863,0
"477","NT5006","Erysipelatoclostridium ramosum","Niclosamide",0.08,FALSE,0.958333333333333,0.0416666666666669,"C._ramosum",0.00946432008108949,0.0090699734110441,0.08,0.886172229114863,0.070893778329189
"478","NT5006","Erysipelatoclostridium ramosum","Niclosamide",0.16,FALSE,0.959350796041308,0.040649203958692,"C._ramosum",0.00946432008108949,0.00907960300378294,0.16,0.886172229114863,0.141787556658378
"479","NT5006","Erysipelatoclostridium ramosum","Niclosamide",0.32,FALSE,0.901041666666666,0.0989583333333336,"C._ramosum",0.00946432008108949,0.00852774673973168,0.32,0.886172229114863,0.283575113316756
"480","NT5006","Erysipelatoclostridium ramosum","Niclosamide",0.625,FALSE,0.819277108433735,0.180722891566265,"C._ramosum",0.00946432008108949,0.00775390078932633,0.625,0.886172229114863,0.553857643196789
"481","NT5006","Erysipelatoclostridium ramosum","Niclosamide",1.25,FALSE,0.67986230636833,0.32013769363167,"C._ramosum",0.00946432008108949,0.00643443447853761,1.25,0.886172229114863,1.10771528639358
"482","NT5006","Erysipelatoclostridium ramosum","Niclosamide",2.5,FALSE,0.388984509466437,0.611015490533563,"C._ramosum",0.00946432008108949,0.00368147390417595,2.5,0.886172229114863,2.21543057278716
"483","NT5006","Erysipelatoclostridium ramosum","Niclosamide",5,FALSE,0.158347676419966,0.841652323580034,"C._ramosum",0.00946432008108949,0.00149865309373534,5,0.886172229114863,4.43086114557431
"484","NT5006","Erysipelatoclostridium ramosum","Niclosamide",10,FALSE,0.0516351118760758,0.948364888123924,"C._ramosum",0.00946432008108949,0.000488691226218047,10,0.886172229114863,8.86172229114863
"485","NT5006","Erysipelatoclostridium ramosum","Niclosamide",20,FALSE,0.0199335548172757,0.980066445182724,"C._ramosum",0.00946432008108949,0.000188657543144641,20,0.886172229114863,17.7234445822973
"486","NT5006","Erysipelatoclostridium ramosum","Niclosamide",40,FALSE,0.0307328605200946,0.969267139479905,"C._ramosum",0.00946432008108949,0.000290865628969654,40,0.886172229114863,35.4468891645945
"487","NT5006","Erysipelatoclostridium ramosum","Niclosamide",80,FALSE,0.0222473907034099,0.97775260929659,"C._ramosum",0.00946432008108949,0.000210556426586126,80,0.886172229114863,70.893778329189
"488","NT5006","Erysipelatoclostridium ramosum","Niclosamide",160,FALSE,NA,NA,"C._ramosum",0.00946432008108949,NA,160,0.886172229114863,141.787556658378
"489","NT5006","Erysipelatoclostridium ramosum","Nifurtimox",2.5,FALSE,0.440095162146157,0.559904837853843,"C._ramosum",0.00946432008108949,0.00416520148069021,2.5,1,2.5
"490","NT5006","Erysipelatoclostridium ramosum","Nifurtimox",20,FALSE,0.00982198774144768,0.990178012258552,"C._ramosum",0.00946432008108949,9.29584358175981e-05,20,1,20
"491","NT5006","Erysipelatoclostridium ramosum","Nifurtimox",35,FALSE,0.0187533306055762,0.981246669394424,"C._ramosum",0.00946432008108949,0.000177487523437665,35,1,35
"492","NT5006","Erysipelatoclostridium ramosum","Olanzapine",5,FALSE,1.00119773753845,0.0011977375384491,"C._ramosum",0.00946432008108949,0.00947565585252651,5,0.860648046345315,4.30324023172657
"493","NT5006","Erysipelatoclostridium ramosum","Olanzapine",20,FALSE,0.999129757971698,0.000870242028301549,"C._ramosum",0.00946432008108949,0.00945608383198563,20,0.860648046345315,17.2129609269063
"494","NT5006","Erysipelatoclostridium ramosum","Olanzapine",80,FALSE,1.02080549138452,0.0208054913845208,"C._ramosum",0.00946432008108949,0.00966122991099695,80,0.860648046345315,68.8518437076252
"495","NT5006","Erysipelatoclostridium ramosum","Omeprazole",5,FALSE,0.967540106260584,0.032459893739416,"C._ramosum",0.00946432008108949,0.00915710925694151,5,0.608235354768738,3.04117677384369
"496","NT5006","Erysipelatoclostridium ramosum","Omeprazole",20,FALSE,1,0,"C._ramosum",0.00946432008108949,0.00946432008108949,20,0.608235354768738,12.1647070953748
"497","NT5006","Erysipelatoclostridium ramosum","Omeprazole",80,FALSE,0.932595573440644,0.067404426559356,"C._ramosum",0.00946432008108949,0.00882638301324946,80,0.608235354768738,48.658828381499
"498","NT5006","Erysipelatoclostridium ramosum","Oxolinic acid",0.5,FALSE,1.04983388704319,0.0498338870431891,"C._ramosum",0.00946432008108949,0.00993596393895109,0.5,1,0.5
"499","NT5006","Erysipelatoclostridium ramosum","Oxolinic acid",2.5,FALSE,1.03559856599924,0.0355985659992384,"C._ramosum",0.00946432008108949,0.00980123630413407,2.5,1,2.5
"500","NT5006","Erysipelatoclostridium ramosum","Oxolinic acid",20,FALSE,0.947686116700201,0.052313883299799,"C._ramosum",0.00946432008108949,0.00896920474485543,20,1,20
"501","NT5006","Erysipelatoclostridium ramosum","Sertindole",5,FALSE,1.04582651391162,0.0458265139116201,"C._ramosum",0.00946432008108949,0.00989803687694957,5,0.917385055700039,4.5869252785002
"502","NT5006","Erysipelatoclostridium ramosum","Sertindole",20,FALSE,0.728314238952537,0.271685761047463,"C._ramosum",0.00946432008108949,0.0068929990770619,20,0.917385055700039,18.3477011140008
"503","NT5006","Erysipelatoclostridium ramosum","Sertindole",80,FALSE,0.251469098277609,0.748530901722391,"C._ramosum",0.00946432008108949,0.00237998403660224,80,0.917385055700039,73.3908044560031
"504","NT5006","Erysipelatoclostridium ramosum","Simvastatin",5,FALSE,1.09791273450562,0.0979127345056177,"C._ramosum",0.00946432008108949,0.0103909975404654,5,0.738623892612786,3.69311946306393
"505","NT5006","Erysipelatoclostridium ramosum","Simvastatin",20,FALSE,0.85878864154613,0.141211358453869,"C._ramosum",0.00946432008108949,0.00812785058559661,20,0.738623892612786,14.7724778522557
"506","NT5006","Erysipelatoclostridium ramosum","Simvastatin",80,FALSE,0.0445380099527203,0.95546199004728,"C._ramosum",0.00946432008108949,0.000421521981967295,80,0.738623892612786,59.0899114090229
"507","NT5006","Erysipelatoclostridium ramosum","Tamoxifen",20,FALSE,0.0821379050574904,0.91786209494251,"C._ramosum",0.00946432008108949,0.000777379424254229,20,0.774816049754363,15.4963209950873
"508","NT5006","Erysipelatoclostridium ramosum","Tamoxifen",80,FALSE,0.0208530805687203,0.97914691943128,"C._ramosum",0.00946432008108949,0.000197360229179117,80,0.774816049754363,61.9852839803491
"509","NT5006","Erysipelatoclostridium ramosum","Tamoxifen",320,FALSE,NA,NA,"C._ramosum",0.00946432008108949,NA,320,0.774816049754363,247.941135921396
"510","NT5009","Eubacterium rectale","Acarbose",5,FALSE,0.931678053657724,0.0683219463422764,"E._rectale",0.00281291972237258,0.00262073557203551,5,1,5
"511","NT5009","Eubacterium rectale","Acarbose",20,FALSE,0.850947251114413,0.149052748885587,"E._rectale",0.00281291972237258,0.00239364630535846,20,1,20
"512","NT5009","Eubacterium rectale","Acarbose",80,FALSE,0.677454514966044,0.322545485033956,"E._rectale",0.00281291972237258,0.00190562516615833,80,1,80
"513","NT5009","Eubacterium rectale","Amlodipine",20,FALSE,0.69983552677114,0.30016447322886,"E._rectale",0.00281291972237258,0.00196858115567154,20,0.917513168253277,18.3502633650655
"514","NT5009","Eubacterium rectale","Amlodipine",80,FALSE,0.0123640442384002,0.9876359557616,"E._rectale",0.00281291972237258,3.4779063886483e-05,80,0.917513168253277,73.4010534602621
"515","NT5009","Eubacterium rectale","Amlodipine",160,FALSE,0.0320819112627986,0.967918088737201,"E._rectale",0.00281291972237258,9.02438409225331e-05,160,0.917513168253277,146.802106920524
"516","NT5009","Eubacterium rectale","Aprepitant",5,FALSE,0.994794802202602,0.00520519779739759,"E._rectale",0.00281291972237258,0.00279827791882943,5,0.975426632985377,4.87713316492688
"517","NT5009","Eubacterium rectale","Aprepitant",20,FALSE,0.95649081500522,0.0435091849947796,"E._rectale",0.00281291972237258,0.00269053187779641,20,0.975426632985377,19.5085326597075
"518","NT5009","Eubacterium rectale","Aprepitant",30,FALSE,0.486862798094052,0.513137201905948,"E._rectale",0.00281291972237258,0.00136950596684826,30,0.975426632985377,29.2627989895613
"519","NT5009","Eubacterium rectale","Aripiprazole",5,FALSE,0.934570804636318,0.0654291953636824,"E._rectale",0.00281291972237258,0.00262887264831511,5,0.792637491646872,3.96318745823436
"520","NT5009","Eubacterium rectale","Aripiprazole",20,FALSE,0.873719322159001,0.126280677840999,"E._rectale",0.00281291972237258,0.00245770231311906,20,0.792637491646872,15.8527498329374
"521","NT5009","Eubacterium rectale","Aripiprazole",80,FALSE,0.0322141647184184,0.967785835281582,"E._rectale",0.00281291972237258,9.0615859276198e-05,80,0.792637491646872,63.4109993317497
"522","NT5009","Eubacterium rectale","Azithromycin",2.5,FALSE,0.0121205643165449,0.987879435683455,"E._rectale",0.00281291972237258,3.40941744122946e-05,2.5,0.997302067944504,2.49325516986126
"523","NT5009","Eubacterium rectale","Azithromycin",20,FALSE,0.0148987269753481,0.985101273024652,"E._rectale",0.00281291972237258,4.19089229472012e-05,20,0.997302067944504,19.9460413588901
"524","NT5009","Eubacterium rectale","Azithromycin",50,FALSE,0.00648008787691885,0.993519912123081,"E._rectale",0.00281291972237258,1.82279669916925e-05,50,0.997302067944504,49.8651033972252
"525","NT5009","Eubacterium rectale","beta-estradiol 17-valerate",5,FALSE,0.998740131026373,0.00125986897362695,"E._rectale",0.00281291972237258,0.00280937581208906,5,1,5
"526","NT5009","Eubacterium rectale","beta-estradiol 17-valerate",20,FALSE,0.0159217806267084,0.984078219373292,"E._rectale",0.00281291972237258,4.47866907401577e-05,20,1,20
"527","NT5009","Eubacterium rectale","beta-estradiol 17-valerate",80,FALSE,0.0286967751817614,0.971303224818239,"E._rectale",0.00281291972237258,8.07217248772686e-05,80,1,80
"528","NT5009","Eubacterium rectale","Chlorpromazine",5,FALSE,0.0132464485317777,0.986753551468222,"E._rectale",0.00281291972237258,3.72611963264308e-05,5,0.93808784290751,4.69043921453755
"529","NT5009","Eubacterium rectale","Chlorpromazine",20,FALSE,0.0410378522658992,0.958962147734101,"E._rectale",0.00281291972237258,0.00011543618400256,20,0.93808784290751,18.7617568581502
